chr,start,end,name,score,strand,reads,bases_covered,region_length,FPKM
XV,338937,339978,YOR007C,0,-,6,445,1041,0.7705944273557767
XV,341277,342414,YOR008C,0,-,14,647,1137,1.646239106461901
XV,342856,343081,YOR008C-A,0,-,3,202,225,1.7826417752830301
XV,343928,344030,YOR008W-B,0,+,7,102,102,9.175362078662655
XV,344334,345798,YOR009W,0,+,20,1346,1464,1.8264772287735964
XV,346194,346950,YOR010C,0,-,8,408,756,1.4147950597484364
XV,349678,353863,YOR011W,0,+,1407,4185,4185,44.949408204717265
XV,355651,355858,YOR011W-A,0,+,181,207,207,116.90513091530016
XV,356542,356956,YOR012W,0,+,137,414,414,44.243102031481
XV,356750,357221,YOR013W,0,+,130,471,471,36.90182018897992
XV,357673,359947,YOR014W,0,+,305,2274,2274,17.93224740967428
XV,359992,360352,YOR015W,0,+,78,360,360,28.96792884834924
XV,360460,361084,YOR016C,0,-,138,624,624,29.56785636887718
XV,361411,363814,YOR017W,0,+,825,2403,2403,45.901356573299
XV,364368,366882,YOR018W,0,+,2584,2514,2514,137.42083375093526
XV,368126,370319,YOR019W,0,+,4775,2193,2193,291.1119862167055
XV,370523,370844,YOR020C,0,-,849,321,321,353.61281944282536
XV,371684,371957,YOR020W-A,0,+,777,273,273,380.52545587772374
XV,372797,373439,YOR021C,0,-,843,642,642,175.55689445836381
XV,373709,375857,YOR022C,0,-,1383,2148,2148,86.08217790560163
XV,376011,377712,YOR023C,0,-,262,1701,1701,20.59312809189391
XV,377846,378170,YOR024W,0,+,8,292,324,3.301188472746352
XV,378218,379562,YOR025W,0,+,51,1256,1344,5.073366659566659
XV,379780,380806,YOR026W,0,+,65,1026,1026,8.470154634020245
XV,381052,382822,YOR027W,0,+,118,1770,1770,8.91320887641515
XV,383532,384420,YOR028C,0,-,82,888,888,12.345998781520985
XV,384599,384935,YOR029W,0,+,38,336,336,15.120622201061416
XV,386824,388684,YOR030W,0,+,179,1860,1860,12.86664829740574
XV,389770,391075,YOR032C,0,-,52,1162,1305,5.327435190501009
XV,392175,392376,YOR032W-A,0,+,6,201,201,3.990989049141112
XV,392415,394524,YOR033C,0,-,7,570,2109,0.443758621158649
XV,394836,397086,YOR034C,0,-,18,1557,2250,1.069585065169818
XV,397425,397668,YOR034C-A,0,-,0,0,243,0.0
XV,397734,400104,YOR035C,0,-,26,1367,2370,1.4667305745999615
XV,400347,401214,YOR036W,0,+,25,867,867,3.8551941506985945
XV,401554,402655,YOR037W,0,+,101,1101,1101,12.26476970732875
XV,402760,405388,YOR038C,0,-,154,2628,2628,7.834669902785007
XV,405767,406544,YOR039W,0,+,32,777,777,5.506229421723645
XV,407063,407921,YOR040W,0,+,14,536,858,2.1815546201016103
XV,408357,408789,YOR041C,0,-,5,167,432,1.5474320965998525
XV,408424,409660,YOR042W,0,+,10,786,1236,1.0817001063610618
XV,410869,412330,YOR043W,0,+,251,1461,1461,22.969357576798796
XV,413006,413480,YOR044W,0,+,5,378,474,1.4103178601922706
XV,413851,414037,YOR045W,0,+,0,0,186,0.0
XV,414458,415907,YOR046C,0,-,8,752,1449,0.7381539442165755
XV,416346,417681,YOR047C,0,-,4,482,1335,0.40059365736697305
XV,418629,421650,YOR048C,0,-,23,1964,3021,1.0178937644366854
XV,422667,423732,YOR049C,0,-,10,765,1065,1.2553815318894577
XV,424269,424617,YOR050C,0,-,1,102,348,0.3841900377765151
XV,424845,426084,YOR051C,0,-,4,490,1239,0.4316323911096925
XV,426771,427224,YOR052C,0,-,3,350,453,0.8854181003061408
XV,427816,428158,YOR053W,0,+,2,245,342,0.781860427755715
XV,427832,429857,YOR054C,0,-,6,692,2025,0.39614261672956225
XV,429477,429912,YOR055W,0,+,1,103,435,0.3073520302212121
XV,430246,431626,YOR056C,0,-,4,600,1380,0.3875308207137022
XV,432185,433373,YOR057W,0,+,15,815,1188,1.6881077417452937
XV,433687,436345,YOR058C,0,-,54,2282,2658,2.7162148946186124
XV,438905,440258,YOR059C,0,-,94,1353,1353,9.288709915554591
XV,440389,441163,YOR060C,0,-,18,758,774,3.109258910377378
XV,441533,442553,YOR061W,0,+,28,928,1020,3.6701448314650618
XV,442724,443531,YOR062C,0,-,68,807,807,11.265765866100933
XV,444685,445849,YOR063W,0,+,31,1137,1164,3.5606891130008975
XV,446078,446738,YOR064C,0,-,24,660,660,4.861750296226446
XV,447438,448368,YOR065W,0,+,26,915,930,3.7377972707547404
XV,449435,451325,YOR066W,0,+,101,1890,1890,7.144715051729604
XV,451728,453462,YOR067C,0,-,61,1714,1734,4.703336863852285
XV,453767,455795,YOR069W,0,+,33,1854,2028,2.175561338178254
XV,453868,454213,YOR068C,0,-,7,305,345,2.7127157449959154
XV,455906,457820,YOR070C,0,-,29,1265,1914,2.025729290094352
XV,459479,461276,YOR071C,0,-,122,1797,1797,9.076890508536296
XV,461501,461816,YOR072W,0,+,25,315,315,10.610962948113274
XV,461790,462039,YOR072W-A,0,+,26,249,249,13.96044763775867
XV,464468,464630,YOR072W-B,0,+,49,162,162,40.43955879114281
XV,464770,466543,YOR073W,0,+,435,1773,1773,32.8024184538121
XV,466674,467589,YOR074C,0,-,344,915,915,50.264653335849374
XV,467389,467623,YOR073W-A,0,+,154,234,234,87.98936967743161
XV,468211,469252,YOR075W,0,+,594,1041,1041,76.28884830822189
XV,469376,471620,YOR076C,0,-,1509,2244,2244,89.9066323162464
XV,471898,472597,YOR077W,0,+,385,699,699,73.6391720476359
XV,472724,473369,YOR078W,0,+,461,645,645,95.55789051226475
XV,473474,474416,YOR079C,0,-,573,942,942,81.32593449340575
XV,474593,476792,YOR080W,0,+,620,2199,2199,37.695699204484264
XV,476938,479188,YOR081C,0,-,317,2250,2250,18.836581425490685
XV,479295,479637,YOR082C,0,-,110,342,342,43.00232352656432
XV,479532,480420,YOR083W,0,+,183,888,888,27.55265581729683
XV,480586,481750,YOR084W,0,+,287,1164,1164,32.965089530040565
XV,482032,483085,YOR085W,0,+,234,1053,1053,29.710696254717167
XV,483218,486779,YOR086C,0,-,821,3561,3561,30.824534488360733
XV,487706,489734,YOR087W,0,+,325,2028,2028,21.425982875997956
XV,490195,490828,YOR089C,0,-,172,633,633,36.32871864320867
XV,491122,492841,YOR090C,0,-,334,1719,1719,25.977415049935953
XV,493432,494470,YOR091W,0,+,122,1038,1038,15.714038770558501
XV,495126,496968,YOR092W,0,+,41,1755,1842,2.975908501083234
XV,497505,502452,YOR093C,0,-,125,4746,4947,3.378262915560624
XV,502794,503346,YOR094W,0,+,20,489,552,4.844135258921277
XV,503551,504328,YOR095C,0,-,29,777,777,4.990020413437053
XV,505793,506767,YOR096W,0,+,41,974,974,5.627950163239546
XV,506977,507505,YOR097C,0,-,25,528,528,6.330404031544851
XV,507947,511178,YOR098C,0,-,218,3231,3231,9.020796355889056
XV,511824,513006,YOR099W,0,+,141,1182,1182,15.948762075818987
XV,513294,514278,YOR100C,0,-,103,984,984,13.994824912664031
XV,515243,516173,YOR101W,0,+,112,930,930,16.101280550943496
XV,516422,516773,YOR102W,0,+,86,351,351,32.75794715263687
XV,516448,516841,YOR103C,0,-,96,393,393,32.65908595938376
XV,517641,518490,YOR104W,0,+,207,849,849,32.59777804625329
XV,518194,518521,YOR105W,0,+,97,327,327,39.659690872122454
XV,519120,519972,YOR106W,0,+,33,239,852,5.178448819044013
XV,521352,522282,YOR107W,0,+,3,271,930,0.4312843004717008
XV,523026,524841,YOR108W,0,+,3,450,1815,0.2209886498284748
XV,524604,524814,YOR108C-A,0,-,0,0,210,0.0
XV,525277,528601,YOR109W,0,+,195,2605,3324,7.8433020347515985
XV,528940,530248,YOR110W,0,+,6,716,1308,0.6132941887441618
XV,530428,531127,YOR111W,0,+,4,425,699,0.7650823069884249
XV,531507,533793,YOR112W,0,+,32,1697,2286,1.871539921556987
XV,534074,536819,YOR113W,0,+,47,2310,2745,2.289184793396241
XV,537569,538454,YOR114W,0,+,154,885,885,23.264985880812425
XV,538658,539465,YOR115C,0,-,341,807,807,56.494502357947326
XV,539762,544145,YOR116C,0,-,2145,4383,4383,65.43064010920773
XV,545028,546333,YOR117W,0,+,641,1305,1305,65.67088379059898
XV,546856,548560,YOR118W,0,+,735,1704,1704,57.669089121171965
XV,548791,550246,YOR119C,0,-,411,1455,1455,37.76627678563533
XV,551113,552052,YOR120W,0,+,133,939,939,18.937009274172762
XV,551797,552103,YOR121C,0,-,60,306,306,26.215320224750442
XV,552297,552887,YOR122C,0,-,92,590,590,20.84784449059815
XV,553175,554570,YOR123C,0,-,262,1395,1395,25.110330383019026
XV,554823,558642,YOR124C,0,-,482,3819,3819,16.87418176917558
XV,559029,559731,YOR125C,0,-,27,459,702,5.14223589023951
XV,559960,560677,YOR126C,0,-,6,507,717,1.118812829675542
XV,561169,564193,YOR127W,0,+,40,2199,3024,1.7684938246855457
XV,564475,566191,YOR128C,0,-,79,1716,1716,6.155100535286686
XV,566876,569558,YOR129C,0,-,91,2336,2682,4.536364696609501
XV,569928,570807,YOR130C,0,-,9,741,879,1.368922864978436
XV,572181,572838,YOR131C,0,-,7,598,657,1.424485436870001
XV,573174,574830,YOR132W,0,+,2,128,1656,0.1614711752973759
XV,575097,577626,YOR133W,0,+,70,2401,2529,3.700620529946978
XV,578563,579793,YOR134W,0,+,6,596,1230,0.65218601534745
XV,580158,580500,YOR135C,0,-,0,0,342,0.0
XV,580249,581359,YOR136W,0,+,0,0,1110,0.0
XV,581812,583681,YOR137C,0,-,24,1261,1869,1.71682996014417
XV,584308,586324,YOR138C,0,-,13,985,2016,0.8621407395342036
XV,586949,587342,YOR139C,0,-,6,249,393,2.041192872461485
XV,586980,589281,YOR140W,0,+,120,2051,2301,6.972523241002725
XV,589941,592587,YOR141C,0,-,175,2637,2646,8.842469123427728
XV,593056,594046,YOR142W,0,+,6,431,990,0.810291716037741
XV,601382,602342,YOR143C,0,-,84,960,960,11.698586650294885
XV,602716,605092,YOR144C,0,-,97,2376,2376,5.458215031643116
XV,605346,606171,YOR145C,0,-,5,432,825,0.810291716037741
XV,605872,606178,YOR146W,0,+,0,0,306,0.0
XV,606606,608475,YOR147W,0,+,136,1869,1869,9.72870310748363
XV,608639,609197,YOR148C,0,-,31,558,558,7.427674063679292
XV,609837,611388,YOR149C,0,-,69,1513,1551,5.9478860007025665
XV,611998,612490,YOR150W,0,+,19,474,492,5.163139288167312
XV,612996,616671,YOR151C,0,-,150,3317,3675,5.4570666590296835
XV,617517,618288,YOR152C,0,-,39,771,771,6.762940587163246
XV,619839,624375,YOR153W,0,+,39,2878,4536,1.1495209860456046
XV,624728,626492,YOR154W,0,+,17,1197,1764,1.2884740722708976
XV,626627,627980,YOR155C,0,-,30,1312,1353,2.9644818879429544
XV,628359,630540,YOR156C,0,-,135,2181,2181,8.275675366685318
XV,630965,631751,YOR157C,0,-,131,786,786,22.283022191037876
XV,632163,633120,YOR158W,0,+,127,957,957,17.74259447186088
XV,633281,633566,YOR159C,0,-,33,285,285,15.480836469563156
XV,633838,636757,YOR160W,0,+,197,2919,2919,9.023135399043086
XV,636938,638558,YOR161C,0,-,65,1592,1620,5.3644312682128215
XV,637573,637654,YOR161W-A,0,+,7,81,81,11.554159654612231
XV,637974,638235,YOR161W-B,0,+,19,261,261,9.732814290338382
XV,639120,639267,YOR161C-C,0,-,5,147,147,4.5475555491914035
XV,639559,641992,YOR162C,0,-,73,2342,2433,4.011493514046276
XV,642740,643307,YOR163W,0,+,45,567,567,10.610962948113274
XV,643393,644332,YOR164C,0,-,94,939,939,13.384051667460449
XV,644565,646896,YOR165W,0,+,205,2331,2331,11.758094077639033
XV,647125,648502,YOR166C,0,-,52,1346,1377,5.048876487729714
XV,648803,649007,YOR167C,0,-,12,204,204,7.864596067425133
XV,649302,651732,YOR168W,0,+,40,2055,2430,2.2007923151642346
XV,651375,651840,YOR169C,0,-,26,454,465,7.475594541509481
XV,651857,652163,YOR170W,0,+,21,296,306,9.175362078662655
XV,652009,653884,YOR171C,0,-,76,1865,1875,5.419230996860411
XV,654209,656570,YOR172W,0,+,111,2313,2361,6.285680973837876
XV,657263,658325,YOR173W,0,+,21,1045,1062,2.6437483955468664
XV,658746,659601,YOR174W,0,+,28,855,855,4.3784183954320035
XV,659814,661674,YOR175C,0,-,51,1664,1860,3.6659165540094567
XV,662400,663582,YOR176W,0,+,24,1048,1182,2.714682906522381
XV,665784,667179,YOR177C,0,-,87,1395,1395,8.338163142452883
XV,667859,670241,YOR178C,0,-,82,2382,2382,4.602538588577093
XV,671844,672411,YOR179C,0,-,3,240,567,0.7073975298742182
XV,674351,675167,YOR180C,0,-,11,636,816,1.802303265451593
XV,675938,677840,YOR181W,0,+,10,644,1902,0.7029344539759582
XV,678190,678793,YOR182C,0,-,11,503,603,2.438937752252902
XV,678871,679261,YOR183W,0,+,12,373,390,4.1137887121916075
XV,679356,680544,YOR184W,0,+,15,1135,1188,1.6881077417452937
XV,681443,682106,YOR185C,0,-,10,616,663,2.0165630942115724
XV,683110,683545,YOR186W,0,+,4,173,435,1.2294081208848484
XV,683328,683538,YOR186C-A,0,-,3,119,210,1.9099733306603892
XV,684029,685343,YOR187W,0,+,24,1169,1314,2.4419750346342877
XV,685766,689180,YOR188W,0,+,60,3003,3414,2.3497035702324647
XV,689623,689974,YOR189W,0,+,3,75,351,1.142719086719891
XV,690694,692032,YOR190W,0,+,89,1167,1338,8.893224103149645
XV,692474,697334,YOR191W,0,+,296,4819,4860,8.142931566107668
XV,698767,700567,YOR192C,0,-,130,1800,1800,9.65597628278308
XV,703987,704224,YOR192C-C,0,-,72,237,237,40.617154373537396
XV,710445,711576,YOR193W,0,+,428,1131,1131,50.59487266718414
XV,711682,712543,YOR194C,0,-,391,861,861,60.71541238115547
XV,712865,715331,YOR195W,0,+,1455,2466,2466,78.88515155221438
XV,715592,716837,YOR196C,0,-,409,1245,1245,43.92171602956381
XV,717085,718384,YOR197W,0,+,109,1299,1299,11.218704013039854
XV,718652,720065,YOR198C,0,-,108,1413,1413,10.21896559079444
XV,720180,720510,YOR199W,0,+,14,330,330,5.672042012264186
XV,720416,720815,YOR200W,0,+,12,399,399,4.020996485600819
XV,720469,721708,YOR201C,0,-,23,1204,1239,2.481886248880732
XV,721945,722608,YOR202W,0,+,0,0,663,0.0
XV,722564,722918,YOR203W,0,+,1,63,354,0.37767834222098096
XV,722910,724725,YOR204W,0,+,161,1815,1815,11.85972420746148
XV,725563,727234,YOR205C,0,-,317,1671,1671,25.36343998046322
XV,727511,729644,YOR206W,0,+,664,2133,2133,41.62004707411857
XV,730007,733457,YOR207C,0,-,952,3450,3450,36.89293413194445
XV,733924,736177,YOR208W,0,+,666,2253,2253,39.52195147598196
XV,736436,737726,YOR209C,0,-,219,1290,1290,22.697590045754858
XV,738319,738532,YOR210W,0,+,98,213,213,61.51369506258343
XV,738923,741569,YOR211C,0,-,501,2646,2646,25.31472589049881
XV,742909,744181,YOR212W,0,+,100,1272,1272,10.510859524074469
XV,744534,745281,YOR213C,0,-,58,747,747,10.38084567935901
XV,745592,746303,YOR214C,0,-,58,711,711,10.906458118820225
XV,746724,747282,YOR215C,0,-,84,558,558,20.12660068867937
XV,747524,748979,YOR216C,0,-,198,1455,1455,18.193972758043298
XV,749300,751886,YOR217W,0,+,967,2586,2586,49.99462287409194
XV,751475,751895,YOR218C,0,-,333,420,420,106.0035198516516
XV,752213,755009,YOR219C,0,-,451,2796,2796,21.565757528236226
XV,755327,756125,YOR220W,0,+,20,646,798,3.3508304046673496
XV,756475,757558,YOR221C,0,-,3,416,1083,0.3703549394632334
XV,758329,759253,YOR222W,0,+,10,812,924,1.4469494929245375
XV,759781,760660,YOR223W,0,+,12,551,879,1.8252304866379148
XV,760824,761265,YOR224C,0,-,4,408,441,1.2126814797843741
XV,761391,761721,YOR225W,0,+,26,330,330,10.533792308490632
XV,761613,762084,YOR226C,0,-,20,442,471,5.677203105996911
XV,762824,766565,YOR227W,0,+,162,3336,3741,5.789654522771669
XV,766868,767777,YOR228C,0,-,83,909,909,12.207860342284777
XV,768408,769812,YOR229W,0,+,149,1404,1404,14.188761993438646
XV,770799,772113,YOR230W,0,+,373,1314,1314,37.95236199660789
XV,772600,774127,YOR231W,0,+,505,1527,1527,44.215820064731346
XV,773162,773363,YOR231C-A,0,-,118,201,201,78.4894512997752
XV,774572,775259,YOR232W,0,+,502,687,687,97.69499685503068
XV,775845,778248,YOR233W,0,+,1380,2403,2403,76.7804509953365
XV,778554,779405,YOR234C,0,-,463,851,851,72.74058242855843
XV,779869,780184,YOR235W,0,+,161,315,315,68.33460138584948
XV,780905,781541,YOR236W,0,+,196,636,636,41.20256933437192
XV,781993,783298,YOR237W,0,+,333,1305,1305,34.11607535455454
XV,783676,784588,YOR238W,0,+,190,912,912,27.853777738797344
XV,784856,786744,YOR239W,0,+,209,1888,1888,14.80027003578469
XV,786994,788641,YOR241W,0,+,80,1647,1647,6.494141257861676
XV,788741,789857,YOR242C,0,-,136,1116,1116,16.292962462264253
XV,790210,792241,YOR243C,0,-,194,2031,2031,12.770771949959668
XV,792530,793868,YOR244W,0,+,124,1338,1338,12.39055942461299
XV,794075,795332,YOR245C,0,-,92,1257,1257,9.785384446661023
XV,795800,796793,YOR246C,0,-,53,993,993,7.135952725830861
XV,797675,798308,YOR247W,0,+,49,633,633,10.349460543704796
XV,798012,798315,YOR248W,0,+,35,303,303,15.443678746263874
XV,798673,800731,YOR249C,0,-,142,2058,2058,9.225041256931132
XV,800969,802307,YOR250C,0,-,43,1310,1338,4.296726252083537
XV,802549,803464,YOR251C,0,-,54,915,915,7.890381628301936
XV,803666,804203,YOR252W,0,+,33,537,537,8.216086394460893
XV,804376,804907,YOR253W,0,+,39,531,531,9.819636897745504
XV,805031,807023,YOR254C,0,-,368,1992,1992,24.699253512957647
XV,807270,808107,YOR255W,0,+,202,837,837,32.26645507232725
XV,808253,810683,YOR256C,0,-,402,2430,2430,22.11796276740056
XV,811007,811493,YOR257W,0,+,52,486,486,14.305150048567524
XV,811670,812324,YOR258W,0,+,76,654,654,15.536786114852097
XV,812394,813708,YOR259C,0,-,79,1262,1314,8.038167822337863
XV,813983,815720,YOR260W,0,+,40,1669,1737,3.0788286274318306
XV,815914,816931,YOR261C,0,-,33,1017,1017,4.338287506219763
XV,817291,818335,YOR262W,0,+,11,909,1044,1.4086968051805553
XV,818756,819164,YOR263C,0,-,10,385,408,3.2769150280938053
XV,818865,820158,YOR264W,0,+,29,1177,1293,2.998643357494656
XV,820453,820774,YOR265W,0,+,6,321,321,2.4990305260977057
XV,821022,822294,YOR266W,0,+,30,1217,1272,3.1532578572223406
XV,822587,824867,YOR267C,0,-,131,2280,2280,7.6817787026999
XV,825533,825932,YOR268C,0,-,25,399,399,8.377076011668374
XV,826384,827869,YOR269W,0,+,61,1485,1485,5.491977186478022
XV,828051,830574,YOR270C,0,-,103,2439,2523,5.458148122893938
XV,831058,832042,YOR271C,0,-,33,984,984,4.483778855513719
XV,832812,834195,YOR272W,0,+,11,780,1383,1.0633980221319594
XV,834451,836431,YOR273C,0,-,20,1331,1980,1.3504861933962349
XV,837673,838960,YOR274W,0,+,16,860,1287,1.6621368534107506
XV,839083,841069,YOR275C,0,-,50,1781,1986,3.36601543671267
XV,841332,841818,YOR276W,0,+,14,486,486,3.8513865515374106
XV,841514,841823,YOR277C,0,-,10,309,309,4.326800425444247
XV,842816,843644,YOR278W,0,+,3,166,828,0.4844135258921277
XV,843697,844630,YOR279C,0,-,12,587,933,1.719590136928968
XV,844991,845792,YOR280C,0,-,13,737,801,2.1698823107377705
XV,846268,847129,YOR281C,0,-,19,852,861,2.9503653075241787
XV,846999,847320,YOR282W,0,+,10,312,321,4.165050876829509
XV,847452,848145,YOR283W,0,+,27,693,693,5.209018174528334
XV,848477,849209,YOR284W,0,+,30,715,732,5.4794316863207895
XV,849634,850054,YOR285W,0,+,57,420,420,18.1447466412737
XV,850279,850729,YOR286W,0,+,77,450,450,22.87723611613222
XV,850936,851839,YOR287C,0,-,196,903,903,29.01974983018886
XV,852120,853077,YOR288C,0,-,115,957,957,16.06612885247245
XV,853356,854112,YOR289W,0,+,81,756,756,14.32479997995292
XV,855146,860258,YOR290C,0,-,906,5112,5112,23.695326414413515
XV,861174,865593,YOR291W,0,+,1222,4419,4419,36.97196621513684
XV,865652,866582,YOR292C,0,-,150,930,930,21.564215023585042
XV,867097,867852,YOR293W,0,+,19,595,755,3.364588781163335
XV,867997,868147,YOR293C-A,0,-,23,150,150,20.500380415754844
XV,868339,868951,YOR294W,0,+,19,612,612,4.150759035585486
XV,869207,869894,YOR295W,0,+,49,687,687,9.53596582847909
XV,870201,874071,YOR296W,0,+,1996,3870,3870,68.95645316792496
XV,874742,875321,YOR297C,0,-,573,579,579,132.31266026388292
XV,875598,877038,YOR298W,0,+,1375,1440,1440,127.66314796948782
XV,877229,877685,YOR298C-A,0,-,467,456,456,136.9233074107196
XV,878434,880675,YOR299W,0,+,1679,2241,2241,100.16919480255045
XV,880574,880883,YOR300W,0,+,257,309,309,111.19877093391716
XV,880964,882272,YOR301W,0,+,410,1308,1308,41.90843623085105
XV,882764,882842,YOR302W,0,+,32,78,78,54.85051616255477
XV,882898,884134,YOR303W,0,+,175,1236,1236,18.929751861318582
XV,884513,887876,YOR304W,0,+,1350,3363,3363,53.67008021034992
XV,888519,888750,YOR304C-A,0,-,405,231,231,234.40581785377506
XV,889021,889750,YOR305W,0,+,999,729,729,183.21596023742254
XV,889866,891432,YOR306C,0,-,1712,1566,1566,146.1629654829764
XV,892730,894092,YOR307C,0,-,821,1362,1362,80.59189964247619
XV,894623,896387,YOR308C,0,-,510,1764,1764,38.65422216812693
XV,896697,897078,YOR309C,0,-,45,381,381,15.791118088137077
XV,896824,898360,YOR310C,0,-,100,1536,1536,8.70430554337417
XV,899055,899928,YOR311C,0,-,26,829,873,3.9818458898074556
XV,900249,901194,YOR312C,0,-,20,937,945,2.829590119496873
XV,901857,902874,YOR313C,0,-,36,1008,1017,4.732677279512469
XV,903042,903372,YOR314W,0,+,12,330,330,4.861750296226446
XV,904457,904568,YOR314W-A,0,+,7,111,111,8.431413802014331
XV,904759,905800,YOR315W,0,+,25,1041,1041,3.210810113982403
XV,906235,907555,YOR316C,0,-,34,1320,1320,3.443739793160399
XV,907725,907935,YOR316C-A,0,-,4,210,210,2.546631107547186
XV,909342,911445,YOR317W,0,+,242,2103,2103,15.385139430046122
XV,911783,912436,YOR318C,0,-,215,653,653,44.02005915228003
XV,912821,913463,YOR319W,0,+,269,642,642,56.019934293356904
XV,913618,915094,YOR320C,0,-,439,1476,1476,39.76523065799036
XV,916029,918291,YOR321W,0,+,209,2223,2262,12.353187368506408
XV,918605,921062,YOR322C,0,-,20,1202,2457,1.0883038921141819
XV,921534,922905,YOR323C,0,-,8,691,1371,0.7801495734280219
XV,923231,925040,YOR324C,0,-,7,756,1809,0.51735043229607
XV,924576,925050,YOR325W,0,+,1,130,474,0.2820635720384541
XV,925720,930445,YOR326W,0,+,83,3969,4725,2.3485597991824045
XV,930733,931081,YOR327C,0,-,3,302,348,1.1525701133295452
XV,931802,936497,YOR328W,0,+,236,2392,4695,6.720502539405673
XV,936730,939349,YOR329C,0,-,20,1517,2619,1.0209861255916552
XV,939347,939557,YOR329W-A,0,+,0,0,210,0.0
XV,939620,943385,YOR330C,0,-,2,300,3765,0.07102158467263067
XV,943564,944122,YOR331C,0,-,5,393,558,1.1980119457547245
XV,943655,944357,YOR332W,0,+,6,583,702,1.142719086719891
XV,944540,944957,YOR333C,0,-,0,0,417,0.0
XV,944595,946008,YOR334W,0,+,9,946,1413,0.8515804658995366
XV,946232,949109,YOR335C,0,-,73,2692,2877,3.3924100520245357
XV,946567,946648,YOR335W-A,0,+,7,81,81,11.554159654612231
XV,949772,953870,YOR336W,0,+,530,3440,4098,17.291364218521338
XV,954343,956623,YOR337W,0,+,403,2280,2280,23.631731428916485
XV,956897,957989,YOR338W,0,+,152,1092,1092,18.609996555152513
XV,958361,958832,YOR339C,0,-,76,471,471,21.573371802788262
XV,959201,960182,YOR340C,0,-,174,981,981,23.714041964774253
XV,960986,965981,YOR341W,0,+,199,4167,4995,5.326512211431276
XV,966665,967625,YOR342C,0,-,46,783,960,6.406368879923389
XV,968147,968474,YOR343C,0,-,188,327,327,76.86620498926827
XV,977193,978069,YOR344C,0,-,460,876,876,70.20678224573577
XV,981811,982162,YOR345C,0,-,15,351,351,5.713595433599456
XV,981827,984785,YOR346W,0,+,125,2936,2958,5.649853496713457
XV,984941,986462,YOR347C,0,-,9,594,1521,0.7911132138830015
XV,986898,988782,YOR348C,0,-,0,0,1884,0.0
XV,989788,992833,YOR349W,0,+,37,1807,3045,1.6245750168835495
XV,992863,994855,YOR350C,0,-,185,1992,1992,12.416744293198816
XV,995017,996511,YOR351C,0,-,57,1488,1494,5.100932790719513
XV,997212,998244,YOR352W,0,+,387,1032,1032,50.13679992983522
XV,998452,1000828,YOR353C,0,-,747,2376,2376,42.03388276945781
XV,1001146,1003225,YOR354C,0,-,912,2079,2079,58.64968611320791
XV,1005136,1006705,YOR355W,0,+,616,1569,1569,52.490790323821535
XV,1007220,1009116,YOR356W,0,+,776,1896,1896,54.720332975460096
XV,1009223,1009712,YOR357C,0,-,200,489,489,54.682263045491716
XV,1010160,1010889,YOR358W,0,+,371,729,729,68.04116241049425
XV,1011188,1012760,YOR359W,0,+,545,1572,1572,46.35208814547955
XV,1013240,1014821,YOR360C,0,-,507,1581,1581,42.87473339983379
XV,1015360,1017652,YOR361C,0,-,451,2292,2292,26.307965989942623
XV,1017879,1018746,YOR362C,0,-,258,867,867,39.78560363520949
XV,1020221,1023212,YOR363C,0,-,651,2991,2991,29.099794275557986
XV,1023370,1023739,YOR364W,0,+,75,369,369,27.174417306143752
XV,1023460,1025572,YOR365C,0,-,242,2112,2112,15.31957775633854
XV,1025255,1025609,YOR366W,0,+,26,354,354,9.819636897745504
XV,1026006,1026609,YOR367W,0,+,46,603,603,10.199194236693954
XV,1026842,1028048,YOR368W,0,+,26,994,1206,2.8823809799352476
XV,1028193,1028625,YOR369C,0,-,17,404,432,5.261269128439499
XV,1029182,1030994,YOR370C,0,-,275,1812,1812,20.290831465349058
XV,1031488,1034182,YOR371C,0,-,157,1606,2694,7.791613550095649
XV,1034806,1036471,YOR372C,0,-,97,1665,1665,7.789020369479906
XV,1036833,1039389,YOR373W,0,+,29,1944,2556,1.5169193510330947
XV,1039839,1041399,YOR374W,0,+,5,750,1560,0.42851965751995913
XV,1041677,1043042,YOR375C,0,-,5,497,1365,0.4897367514513819
XV,1043190,1043559,YOR376W,0,+,1,127,369,0.3623255640819167
XV,1045195,1045351,YOR376W-A,0,+,5,156,156,4.285196575199591
XV,1046225,1047803,YOR377W,0,+,28,1423,1578,2.3723369633044125
XV,1049510,1051058,YOR378W,0,+,95,1548,1548,8.204988791273637
XV,1050725,1051064,YOR379C,0,-,29,339,339,11.437303425488468
XV,1051289,1052930,YOR380W,0,+,214,1641,1641,17.43534460285962
XV,1055544,1057680,YOR381W,0,+,643,2136,2136,40.24714401358807
XV,1058422,1058590,YOR381W-A,0,+,37,168,168,29.445422181014337
XV,1059530,1059992,YOR382W,0,+,56,462,462,16.205834320754818
XV,1060440,1061055,YOR383C,0,-,57,615,615,12.39153429160155
XV,1061563,1063648,YOR384W,0,+,118,2085,2085,7.566608974222933
XV,1065042,1065915,YOR385W,0,+,30,873,873,4.5944375651624485
XV,1066838,1068536,YOR386W,0,+,54,1639,1698,4.25188409298956
XV,1069620,1070241,YOR387C,0,-,18,621,621,3.8753082071370217
XV,1071792,1072923,YOR388C,0,-,33,1104,1131,3.9010065374230765
XV,1074212,1076087,YOR389W,0,+,247,1875,1875,17.612500739796335
