name,region_length,reads,cpm_evseq,fpkm_evseq,gene_id,count,cpm_srr,fpkm_srr,srr_abundance,
YMR270C,1098,302,176.59249,160.8310474,YMR270C,23,5.755921404,5.246965728,not_preferential,
YNL334C,669,5,2.923716722,4.370279107,YNL334C,14,3.503604333,5.244916666,not_preferential,
YDL059C,717,124,72.50817471,101.1271614,YDL059C,15,3.753861785,5.242823723,not_preferential,
YBR095C,1293,18307,10704.89641,8279.115551,YBR095C,27,6.756951214,5.229838401,not_preferential,
YBR099C,384,38,22.22024709,57.86522679,YBR099C,8,2.002059619,5.22730971,not_preferential,
YMR172C-A,384,16,9.355893511,24.36430602,YMR172C-A,8,2.002059619,5.22730971,not_preferential,
YMR177W,1533,115,67.24548461,43.86528677,YMR177W,32,8.008238475,5.22730971,not_preferential,
YER068C-A,432,176,102.9148286,238.22877,YER068C-A,9,2.252317071,5.225793669,not_preferential,
YDR163W,528,17,9.940636856,18.82696374,YDR163W,11,2.752831976,5.223590087,not_preferential,
YDR371W,1536,625,365.4645903,237.932676,YDR371W,32,8.008238475,5.217093469,not_preferential,
YJL058C,1632,215,125.7198191,77.03420285,YJL058C,34,8.50875338,5.21689355,not_preferential,
YDL106C,1680,224,130.9825092,77.96577926,YDL106C,35,8.759010832,5.216802163,not_preferential,
YDR362C,2019,38,22.22024709,11.00557062,YDR362C,42,10.510813,5.208529732,not_preferential,
YOR188W,3414,60,35.08460067,10.27668444,YOR188W,71,17.76827912,5.206058927,not_preferential,
YCR102C,1107,6,3.508460067,3.16934062,YCR102C,23,5.755921404,5.204268901,not_preferential,
YDR213W,2742,73,42.68626414,15.56756533,YDR213W,57,14.26467478,5.20418635,not_preferential,
YPL141C,2598,355,207.5838873,79.90141928,YPL141C,54,13.51390243,5.203659002,not_preferential,
YDR181C,1446,834,487.6759493,337.2586095,YDR181C,30,7.507723571,5.19565645,not_preferential,
YPL074W,2265,219,128.0587924,56.53809821,YPL074W,47,11.76210026,5.195273967,not_preferential,
YKR021W,2748,146,85.37252829,31.06715003,YKR021W,57,14.26467478,5.192819361,not_preferential,
YBR113W,483,2,1.169486689,2.421297493,YBR113W,10,2.502574524,5.192063327,not_preferential,
YHR056W-A,435,16,9.355893511,21.50780118,YHR056W-A,9,2.252317071,5.189670671,not_preferential,
YIR015W,435,11,6.432176789,14.78661331,YIR015W,9,2.252317071,5.189670671,not_preferential,
YMR193C-A,387,70,40.93203411,105.76753,YMR193C-A,8,2.002059619,5.18668295,not_preferential,
YCR054C,1692,164,95.89790849,56.67725088,YCR054C,35,8.759010832,5.179781687,not_preferential,
YMR030W-A,291,29,16.95755699,58.27339172,YMR030W-A,6,1.501544714,5.177740394,not_preferential,
YMR282C,1743,87,50.87267097,29.18684508,YMR282C,36,9.009268285,5.171795801,not_preferential,
YML097C,1356,1245,728.0054638,536.8771857,YML097C,28,7.007208666,5.171371709,not_preferential,
YOR034C-A,243,0,0,0,YOR034C-A,5,1.251287262,5.17060852,not_preferential,
YLR045C,2667,419,245.0074613,91.86631471,YLR045C,55,13.76415988,5.162850667,not_preferential,
YGL021W,2283,143,83.61829826,36.62649946,YGL021W,47,11.76210026,5.154294593,not_preferential,
YBR063C,1215,12,7.016920133,5.775242908,YBR063C,25,6.256436309,5.153571918,not_preferential,
YGL150C,4470,355,207.5838873,46.43934838,YGL150C,92,23.02368562,5.151865208,not_preferential,
YDR312W,1362,317,185.3636402,136.0966521,YDR312W,28,7.007208666,5.148573597,not_preferential,
YDL148C,2433,6665,3897.314391,1601.855483,YDL148C,50,12.51287262,5.145095649,not_preferential,
YGL235W,537,1,0.584743344,1.088907532,YGL235W,11,2.752831976,5.135880552,not_preferential,
YBR001C,2343,63,36.8388307,15.72293244,YBR001C,48,12.01235771,5.129102354,not_preferential,
YHR210C,1026,187,109.3470054,106.5760287,YHR210C,21,5.255406499,5.127225853,not_preferential,
YJL057C,2004,134,78.35560816,39.09960487,YJL057C,41,10.26055555,5.122593882,not_preferential,
YIR039C,1614,68,39.76254742,24.6360269,YIR039C,33,8.258495928,5.119960278,not_preferential,
YJL036W,1272,664,388.2695807,305.2433811,YJL036W,26,6.506693761,5.11934993,not_preferential,
YPR042C,3228,818,478.3200558,148.1784559,YPR042C,66,16.51699186,5.118373677,not_preferential,
YJL185C,882,35,20.46601706,23.20410097,YJL185C,18,4.504634142,5.113092103,not_preferential,
YBL071C-B,99,8,4.677946756,47.25198743,YBL071C-B,2,0.500514905,5.107294946,not_preferential,
YIR029W,1032,16,9.355893511,9.065788286,YIR029W,21,5.255406499,5.097387487,not_preferential,
YHR182W,2358,68,39.76254742,16.86282758,YHR182W,48,12.01235771,5.096460633,not_preferential,
YLR202C,443,4,2.338973378,5.279849611,YLR202C,9,2.252317071,5.09573998,not_preferential,
YNR062C,984,0,0,0,YNR062C,20,5.005149047,5.091708085,not_preferential,
YDR052C,2115,199,116.3639255,55.01840451,YDR052C,43,10.76107045,5.090383373,not_preferential,
YLR373C,2706,99,57.8895911,21.39304919,YLR373C,55,13.76415988,5.088414004,not_preferential,
YDR344C,444,33,19.29653037,43.46065398,YDR344C,9,2.252317071,5.084237181,not_preferential,
YHR165C,7242,1205,704.6157301,97.29573737,YHR165C,147,36.7878455,5.080492404,not_preferential,
YLR451W,2661,121,70.75394468,26.58923137,YLR451W,54,13.51390243,5.080414446,not_preferential,
YIL132C,642,2,1.169486689,1.821630357,YIL132C,13,3.253346881,5.075424151,not_preferential,
YBL101C,3354,175,102.3300853,30.50986442,YBL101C,68,17.01750676,5.075307713,not_preferential,
YPL104W,1977,337,197.0585071,99.67552204,YPL104W,40,10.01029809,5.065940331,not_preferential,
YER103W,1929,375,219.2787542,113.6748337,YER103W,39,9.760040642,5.062261744,not_preferential,
YLR030W,792,22,12.86435358,16.24287068,YLR030W,16,4.004119238,5.062097646,not_preferential,
YJL203W,843,101,59.05907779,70.05821802,YJL203W,17,4.25437669,5.052703907,not_preferential,
YER137C,447,5,2.923716722,6.540753294,YER137C,9,2.252317071,5.050038276,not_preferential,
YJL202C,348,44,25.72870716,73.93306654,YJL202C,7,1.751802166,5.048421229,not_preferential,
YPL035C,348,102,59.64382113,171.3902906,YPL035C,7,1.751802166,5.048421229,not_preferential,
YGR184C,5853,604,353.18498,60.34255596,YGR184C,118,29.53037938,5.046202901,not_preferential,
YHL009C,993,119,69.58445799,70.07498287,YHL009C,20,5.005149047,5.045513152,not_preferential,
YCL027W,1539,0,0,0,YCL027W,31,7.757981023,5.044200925,not_preferential,
YBR049C,2433,764,446.7439152,183.618543,YBR049C,49,12.26261517,5.042193736,not_preferential,
YOR293C-A,150,23,13.44909692,89.66064615,YOR293C-A,3,0.750772357,5.038740651,not_preferential,
YMR098C,1839,198,115.7791822,62.95768472,YMR098C,37,9.259525737,5.037826843,not_preferential,
YAL048C,1989,40,23.38973378,11.75954438,YAL048C,40,10.01029809,5.035361214,not_preferential,
YDL101C,1542,604,353.18498,229.0434371,YDL101C,31,7.757981023,5.034380936,not_preferential,
YML076C,2835,1236,722.7427737,254.9357227,YML076C,57,14.26467478,5.033406769,not_preferential,
YIL028W,399,7,4.093203411,10.25865517,YIL028W,8,2.002059619,5.03030055,not_preferential,
YDL005C,1296,742,433.8795616,334.7836123,YDL005C,26,6.506693761,5.024473947,not_preferential,
YGL205W,2247,97,56.72010441,25.24259208,YGL205W,45,11.26158536,5.014062937,not_preferential,
YJL147C,1149,68,39.76254742,34.60622056,YJL147C,23,5.755921404,5.013868819,not_preferential,
YHR176W,1299,91,53.21164435,40.96354453,YHR176W,26,6.506693761,5.012861141,not_preferential,
YDR466W,2697,29,16.95755699,6.287562844,YDR466W,54,13.51390243,5.012575084,not_preferential,
YDR128W,3447,291,170.1603132,49.3647558,YDR128W,69,17.26776421,5.010958854,not_preferential,
YJR043C,1053,11,6.432176789,6.108429999,YJR043C,21,5.255406499,4.995633555,not_preferential,
YPL192C,402,115,67.24548461,167.2773249,YPL192C,8,2.002059619,4.992667379,not_preferential,
YNL127W,2862,874,511.0656831,178.5694211,YNL127W,57,14.26467478,4.985905202,not_preferential,
YOL006C,2310,411,240.3295146,104.0387509,YOL006C,46,11.51184281,4.985640021,not_preferential,
YGR068C,1761,139,81.27932488,46.15521004,YGR068C,35,8.759010832,4.9767107,not_preferential,
YLR126C,756,271,158.4654463,209.6103788,YLR126C,15,3.753861785,4.972002365,not_preferential,
YBL019W,1563,64,37.42357404,23.94342549,YBL019W,31,7.757981023,4.966697198,not_preferential,
YPL222W,2067,63,36.8388307,17.82236609,YPL222W,41,10.26055555,4.966387002,not_preferential,
YDR125C,1362,9,5.2626901,3.863942805,YDR125C,27,6.756951214,4.964695969,not_preferential,
YER155C,6504,52,30.40665391,4.67506979,YER155C,129,32.28321135,4.964356659,not_preferential,
YMR036C,1665,122,71.33868802,42.84605887,YMR036C,33,8.258495928,4.963038418,not_preferential,
YPL007C,1767,503,294.1259023,166.4549532,YPL007C,35,8.759010832,4.959802283,not_preferential,
YDR034C,2373,4332,2533.108168,1067.470783,YDR034C,47,11.76210026,4.958726923,not_preferential,
YDR501W,1566,1323,773.6154447,494.0073082,YDR501W,31,7.757981023,4.957176373,not_preferential,
YGL133W,3795,2602,1521.502182,400.9228412,YGL133W,75,18.76930893,4.947103038,not_preferential,
YOR178C,2382,82,47.94895425,20.12970371,YOR178C,47,11.76210026,4.93998331,not_preferential,
YDR146C,2130,627,366.634077,172.1286746,YDR146C,42,10.510813,4.936971817,not_preferential,
YPR115W,3252,194,113.4402088,34.88321305,YPR115W,64,16.01647695,4.926630868,not_preferential,
YLL020C,306,84,49.11844093,160.5177808,YLL020C,6,1.501544714,4.923097423,not_preferential,
YIR010W,1731,23,13.44909692,7.769553392,YIR010W,34,8.50875338,4.918354555,not_preferential,
YPL269W,1935,198,115.7791822,59.83420269,YPL269W,38,9.509783189,4.917157802,not_preferential,
YHR207C,1581,46,26.89819384,17.01340534,YHR207C,31,7.757981023,4.910114572,not_preferential,
YPR029C,2499,140,81.86406822,32.75873078,YPR029C,49,12.26261517,4.908973245,not_preferential,
YJR156C,1023,337,197.0585071,192.6280617,YJR156C,20,5.005149047,4.897406113,not_preferential,
YMR004W,1536,10,5.847433445,3.806922815,YMR004W,30,7.507723571,4.891025127,not_preferential,
YMR052W,615,182,106.4232887,173.0459979,YMR052W,12,3.003089428,4.891025127,not_preferential,
YJR151C,3486,79,46.19472421,13.25149863,YJR151C,68,17.01750676,4.883072241,not_preferential,
YOR172W,2361,111,64.90651123,27.49111022,YOR172W,46,11.51184281,4.877899495,not_preferential,
YKL071W,771,24,14.03384027,18.20212745,YKL071W,15,3.753861785,4.875145176,not_preferential,
YGR289C,1851,198,115.7791822,62.54953117,YGR289C,36,9.009268285,4.869874749,not_preferential,
YMR192W,2163,453,264.888735,122.4635853,YMR192W,42,10.510813,4.861615633,not_preferential,
YER116C,825,22,12.86435358,15.59315585,YER116C,16,4.004119238,4.859368007,not_preferential,
YML061C,2580,857,501.1250462,194.234514,YML061C,50,12.51287262,4.851831182,not_preferential,
YKL171W,2787,263,153.7874996,55.18030125,YKL171W,54,13.51390243,4.850646959,not_preferential,
YER101C,1293,2809,1642.544055,1270.335696,YER101C,25,6.256436309,4.842442964,not_preferential,
YIL176C,363,5,2.923716722,8.054316039,YIL176C,7,1.751802166,4.839232504,not_preferential,
YLR396C,2076,1872,1094.639541,527.2830158,YLR396C,40,10.01029809,4.824240045,not_preferential,
YDL089W,1455,26,15.20332696,10.44902196,YDL089W,28,7.007208666,4.819263182,not_preferential,
YOR119C,1455,411,240.3295146,165.1749241,YOR119C,28,7.007208666,4.819263182,not_preferential,
YLR069C,2286,158,92.38944842,40.41533177,YLR069C,44,11.0113279,4.818961883,not_preferential,
YCR019W,1092,84,49.11844093,44.98025727,YCR019W,21,5.255406499,4.817054537,not_preferential,
YBR225W,2703,68,39.76254742,14.71052439,YBR225W,52,13.01338752,4.816205597,not_preferential,
YDL206W,2289,381,222.7872142,97.32949508,YDL206W,44,11.0113279,4.812643315,not_preferential,
YLR399W-A,105,38,22.22024709,211.6214008,YLR399W-A,2,0.500514905,4.812643315,not_preferential,
YPL065W,729,1,0.584743344,0.802117071,YPL065W,14,3.503604333,4.812643315,not_preferential,
YLR057W,2550,80,46.77946756,18.34488924,YLR057W,49,12.26261517,4.810755263,not_preferential,
YMR052C-A,366,127,74.26240475,202.9027452,YMR052C-A,7,1.751802166,4.79945799,not_preferential,
YJL023C,1044,94,54.96587438,52.64930496,YJL023C,20,5.005149047,4.79880062,not_preferential,
YDR448W,1305,123,71.92343137,55.11374051,YDR448W,25,6.256436309,4.797880605,not_preferential,
YPR047W,1410,162,94.7284218,67.18327787,YPR047W,27,6.756951214,4.795565091,not_preferential,
YOR275C,1986,50,29.23716722,14.72163506,YOR275C,38,9.509783189,4.790822765,not_preferential,
YPL171C,1203,1399,818.0559389,680.0132493,YPL171C,23,5.755921404,4.788620137,not_preferential,
YDL102W,3294,1858,1086.453134,329.8279095,YDL102W,63,15.7662195,4.787798208,not_preferential,
YBL005W,2931,23,13.44909692,4.588569404,YBL005W,56,14.01441733,4.783077588,not_preferential,
YDR029W,315,207,121.0418723,384.2599121,YDR029W,6,1.501544714,4.781989535,not_preferential,
YKL014C,5295,951,556.0909206,105.0218925,YKL014C,101,25.27600269,4.774462162,not_preferential,
YFL054C,1941,11,6.432176789,3.313846877,YFL054C,37,9.259525737,4.772951411,not_preferential,
YNL249C,1629,711,415.7525179,255.2194708,YNL249C,31,7.757981023,4.765344609,not_preferential,
YCR006C,474,11,6.432176789,13.56999323,YCR006C,9,2.252317071,4.761769707,not_preferential,
YPL136W,369,15,8.771150167,23.77005465,YPL136W,7,1.751802166,4.760331974,not_preferential,
YGL201C,3054,2,1.169486689,0.382936047,YGL201C,58,14.51493224,4.754317798,not_preferential,
YOR227W,3741,162,94.7284218,25.32168452,YOR227W,71,17.76827912,4.750876769,not_preferential,
YPR083W,1740,79,46.19472421,26.54869208,YPR083W,33,8.258495928,4.748991333,not_preferential,
YFL067W,528,0,0,0,YFL067W,10,2.502574524,4.748718261,not_preferential,
YMR031C,2532,108,63.1522812,24.94165924,YMR031C,48,12.01235771,4.74609155,not_preferential,
YNR059W,1743,231,135.0757126,77.49610589,YNR059W,33,8.258495928,4.740812817,not_preferential,
YHR218W-A,318,2,1.169486689,3.677631097,YHR218W-A,6,1.501544714,4.736734114,not_preferential,
YOR266W,1272,30,17.54230033,13.79111661,YOR266W,24,6.006178856,4.725553782,not_preferential,
YKL049C,690,69,40.34729077,58.47433445,YKL049C,13,3.253346881,4.721838724,not_preferential,
YNL106C,3552,32,18.71178702,5.267958058,YNL106C,67,16.76724931,4.721838724,not_preferential,
YJL197W,3765,6978,4080.339058,1083.755394,YJL197W,71,17.76827912,4.72058425,not_preferential,
YKL011C,1062,25,14.61858361,13.76514464,YKL011C,20,5.005149047,4.717388357,not_preferential,
YLR440C,2130,144,84.2030416,39.53194441,YLR440C,40,10.01029809,4.701877921,not_preferential,
YDR183W,693,350,204.6601706,295.3249214,YDR183W,13,3.253346881,4.701368325,not_preferential,
YEL018C-A,534,37,21.63550374,40.51592462,YEL018C-A,10,2.502574524,4.69526177,not_preferential,
YBR279W,1338,132,77.18612147,57.68768421,YBR279W,25,6.256436309,4.67945872,not_preferential,
YBR108W,2844,1069,625.0906352,219.7927691,YBR108W,53,13.26364497,4.665369319,not_preferential,
YGL178W,3220,306,178.9314634,55.56877745,YGL178W,60,15.01544714,4.664630985,not_preferential,
YBR072C-A,162,5,2.923716722,18.04763409,YBR072C-A,3,0.750772357,4.663182342,not_preferential,
YBR204C,1128,55,32.16088394,28.51142194,YBR204C,21,5.255406499,4.663182342,not_preferential,
YPR025C,1182,23,13.44909692,11.37825459,YPR025C,22,5.505663952,4.661866174,not_preferential,
YEL053C,2202,25,14.61858361,6.638775482,YEL053C,41,10.26055555,4.661769898,not_preferential,
YPR121W,1719,1702,995.2331723,578.9605423,YPR121W,32,8.008238475,4.661372803,not_preferential,
YPL009C,3117,385,225.1261876,72.22527674,YPL009C,58,14.51493224,4.658193914,not_preferential,
YIR033W,3342,39,22.80499043,6.823755366,YIR033W,62,15.51596205,4.644107167,not_preferential,
YPL072W,1500,73,42.68626414,28.45750943,YPL072W,9,2.252317071,4.643952724,not_preferential,
YMR165C,2589,198,115.7791822,44.71965323,YMR165C,48,12.01235771,4.641560167,not_preferential,
YJL194W,1542,27,15.7880703,10.23869669,YJL194W,13,3.253346881,4.641008389,not_preferential,
YPR057W,1026,86,50.28792762,49.01357468,YPR057W,19,4.754891595,4.638918629,not_preferential,
YKL005C,1785,227,132.7367392,74.36231887,YKL005C,33,8.258495928,4.629201753,not_preferential,
YPR122W,3627,1397,816.8864522,225.2237254,YPR122W,67,16.76724931,4.624172451,not_preferential,
YML111W,2763,376,219.8634975,79.57419382,YML111W,51,12.76313007,4.620973957,not_preferential,
YHR153C,597,495,289.4479555,484.8374464,YHR153C,11,2.752831976,4.618845597,not_preferential,
YLR223C,3258,625,365.4645903,112.1745213,YLR223C,60,15.01544714,4.610207903,not_preferential,
YER038W-A,381,1,0.584743344,1.534759434,YER038W-A,7,1.751802166,4.610005701,not_preferential,
YMR032W,2010,93,54.38113103,27.05528907,YMR032W,37,9.259525737,4.609022268,not_preferential,
YEL062W,1848,138,80.69458153,43.6658991,YEL062W,34,8.50875338,4.606796632,not_preferential,
YJL199C,327,189,110.5164921,337.9709239,YJL199C,6,1.501544714,4.605965381,not_preferential,
YKL168C,2175,434,253.7786115,116.6798214,YKL168C,40,10.01029809,4.604552941,not_preferential,
YPR089W,2667,25,14.61858361,5.481283694,YPR089W,49,12.26261517,4.599630595,not_preferential,
YBR140C,9279,775,453.1760919,48.83889341,YBR140C,170,42.5437669,4.585445883,not_preferential,
YGL036W,2730,63,36.8388307,13.49407718,YGL036W,50,12.51287262,4.585149365,not_preferential,
YAL026C-A,438,82,47.94895425,109.4724983,YAL026C-A,8,2.002059619,4.581372125,not_preferential,
YNL194C,906,22,12.86435358,14.19906576,YNL194C,17,4.25437669,4.579522809,not_preferential,
YER175W-A,165,166,97.06739518,588.2872435,YER175W-A,3,0.750772357,4.577880226,not_preferential,
YBR065C,1095,20,11.69486689,10.68024373,YBR065C,20,5.005149047,4.575090537,not_preferential,
YPL182C,384,99,57.8895911,150.7541435,YPL182C,7,1.751802166,4.573895996,not_preferential,
YBR081C,3999,87,50.87267097,12.72134808,YBR081C,73,18.26879402,4.569483247,not_preferential,
YOL145C,3234,386,225.710931,69.79311409,YOL145C,59,14.76518969,4.567024339,not_preferential,
YER132C,5262,5531,3234.215438,614.6361532,YER132C,96,24.02471543,4.566568224,not_preferential,
YKL022C,2523,102,59.64382113,23.64004008,YKL022C,46,11.51184281,4.564568917,not_preferential,
YBL009W,2031,34,19.88127371,9.78890877,YBL009W,37,9.259525737,4.561342728,not_preferential,
YBR163W,1758,40,23.38973378,13.30474049,YBR163W,32,8.008238475,4.557904653,not_preferential,
YJL037W,675,270,157.880703,233.8973378,YJL037W,12,3.003089428,4.557040104,not_preferential,
YOL087C,3351,389,227.465161,67.87978543,YOL087C,61,15.26570459,4.556926744,not_preferential,
YJL132W,2253,243,142.0926327,63.06819028,YJL132W,41,10.26055555,4.556196957,not_preferential,
YNL328C,441,15,8.771150167,19.8892294,YNL328C,8,2.002059619,4.550135497,not_preferential,
YLR071C,3249,226,132.1519958,40.67466785,YLR071C,59,14.76518969,4.545932786,not_preferential,
YLR108C,1458,32,18.71178702,12.83387313,YLR108C,27,6.756951214,4.544015611,not_preferential,
YBR229C,2865,211,123.3808457,43.0648676,YBR229C,52,13.01338752,4.54378056,not_preferential,
YBL106C,3033,55,32.16088394,10.60365445,YBL106C,55,13.76415988,4.539630567,not_preferential,
YBR200W,1656,10,5.847433445,3.531058843,YBR200W,30,7.507723571,4.536388864,not_preferential,
YMR275C,2931,44,25.72870716,8.778132772,YMR275C,53,13.26364497,4.526841288,not_preferential,
YDR507C,3429,1424,832.6745225,242.8330483,YDR507C,62,15.51596205,4.526243304,not_preferential,
YMR172W,2160,53,30.99139726,14.3478691,YMR172W,39,9.760040642,4.520630219,not_preferential,
YBL084C,2277,158,92.38944842,40.57507616,YBL084C,41,10.26055555,4.508152701,not_preferential,
YOR186W,435,4,2.338973378,5.376950294,YOR186W,7,1.751802166,4.503347472,not_preferential,
YKR069W,1782,69,40.34729077,22.64157731,YKR069W,32,8.008238475,4.496484265,not_preferential,
YKL095W,837,14,8.186406822,9.780653312,YKL095W,15,3.753861785,4.490265293,not_preferential,
YKL055C,837,46,26.89819384,32.13643231,YKL055C,15,3.753861785,4.490265293,not_preferential,
YLR411W,726,71,41.51677746,57.18564388,YLR411W,13,3.253346881,4.487375008,not_preferential,
YDL028C,2295,112,65.49125458,28.53649437,YDL028C,41,10.26055555,4.472779227,not_preferential,
YDR406W,4590,31,18.12704368,3.949246989,YDR406W,82,20.52111109,4.471804553,not_preferential,
YBR217W,561,32,18.71178702,33.35434407,YBR217W,10,2.502574524,4.468883078,not_preferential,
YDR442W,393,23,13.44909692,34.22162067,YDR442W,7,1.751802166,4.468883078,not_preferential,
YPR105C,2586,194,113.4402088,43.86705678,YPR105C,46,11.51184281,4.453324104,not_preferential,
YJL056C,2643,80,46.77946756,17.69938235,YJL056C,47,11.76210026,4.451968305,not_preferential,
YLL059C,507,73,42.68626414,84.19381488,YLL059C,9,2.252317071,4.451219508,not_preferential,
YOR030W,1860,179,104.6690587,56.27368745,YOR030W,33,8.258495928,4.442439983,not_preferential,
YBR233W,1242,3,1.754230033,1.412423537,YBR233W,22,5.505663952,4.436473773,not_preferential,
YMR100W,1863,486,284.1852654,152.541742,YMR100W,33,8.258495928,4.435282453,not_preferential,
YNL324W,396,19,11.11012354,28.05586754,YNL324W,7,1.751802166,4.434942194,not_preferential,
YJR159W,1074,142,83.03355491,77.31243474,YJR159W,19,4.754891595,4.431399436,not_preferential,
YBL066C,3447,201,117.5334122,34.09730555,YBL066C,61,15.26570459,4.429978118,not_preferential,
YDL114W-A,114,717,419.260978,3677.727877,YDL114W-A,2,0.500514905,4.42933544,not_preferential,
YDL114W,927,3148,1840.772048,1985.730365,YDL114W,2,0.500514905,4.42933544,not_preferential,
YDL240W,3054,4849,2835.420477,928.428447,YDL240W,54,13.51390243,4.426433812,not_preferential,
YLR014C,2715,533,311.6682026,114.7949181,YLR014C,48,12.01235771,4.426071375,not_preferential,
YLR345W,1530,389,227.465161,148.6700399,YLR345W,27,6.756951214,4.419196346,not_preferential,
YJL154C,2835,655,383.0068906,135.0994323,YJL154C,50,12.51287262,4.415269096,not_preferential,
YDR229W,1362,22,12.86435358,9.445193523,YDR229W,24,6.006178856,4.413063083,not_preferential,
YHR119W,3243,268,156.7112163,48.32291592,YHR119W,57,14.26467478,4.399961377,not_preferential,
YKR008W,1878,108,63.1522812,33.62741278,YKR008W,33,8.258495928,4.399838001,not_preferential,
YJL206C,2277,51,29.82191057,13.09701826,YJL206C,40,10.01029809,4.398197757,not_preferential,
YGR170W,3417,390,228.0499043,66.73980226,YGR170W,60,15.01544714,4.395622699,not_preferential,
YDL091C,1368,81,47.3642109,34.62296118,YDL091C,24,6.006178856,4.393693384,not_preferential,
YGR100W,2853,4819,2817.878177,987.6895117,YGR100W,50,12.51287262,4.387402741,not_preferential,
YOR018W,2514,2584,1510.976802,601.0249809,YOR018W,44,11.0113279,4.381746082,not_preferential,
YMR213W,1773,116,67.83022796,38.25731977,YMR213W,31,7.757981023,4.378093128,not_preferential,
YOR295W,687,49,28.65242388,41.70658498,YOR295W,12,3.003089428,4.377681382,not_preferential,
YHL023C,3441,256,149.6942962,43.50313751,YHL023C,60,15.01544714,4.364955564,not_preferential,
YDR097C,3729,758,443.2354551,118.8617471,YDR097C,65,16.2667344,4.363394421,not_preferential,
YEL019C,804,163,95.31316515,118.5487129,YEL019C,14,3.503604333,4.363143628,not_preferential,
YDL027C,1263,66,38.59306073,30.55665933,YDL027C,22,5.505663952,4.362649724,not_preferential,
YER077C,2067,139,81.27932488,39.32236327,YER077C,36,9.009268285,4.360730051,not_preferential,
YMR001C-A,231,4,2.338973378,10.12542588,YMR001C-A,4,1.001029809,4.352303519,not_preferential,
YLR001C,2589,46,26.89819384,10.38941439,YLR001C,45,11.26158536,4.351462657,not_preferential,
YNL039W,1785,191,111.6859788,62.56917579,YNL039W,31,7.757981023,4.348644071,not_preferential,
YJR090C,3456,2949,1724.408123,498.9606837,YJR090C,60,15.01544714,4.346004961,not_preferential,
YJL176C,2478,17,9.940636856,4.011556439,YJL176C,43,10.76107045,4.344396629,not_preferential,
YEL028W,462,4,2.338973378,5.062712939,YEL028W,8,2.002059619,4.342862514,not_preferential,
YGR126W,693,32,18.71178702,27.00113567,YGR126W,12,3.003089428,4.339724607,not_preferential,
YDL190C,2886,188,109.9317488,38.09138904,YDL190C,50,12.51287262,4.337217545,not_preferential,
YHR129C,1155,93,54.38113103,47.08323033,YHR129C,20,5.005149047,4.337217545,not_preferential,
YDL220C,2775,82,47.94895425,17.27890243,YDL220C,48,12.01235771,4.330338036,not_preferential,
YPR155C,1851,13,7.601663478,4.1067874,YPR155C,32,8.008238475,4.328777554,not_preferential,
YJL127W-A,117,6,3.508460067,29.98683818,YJL127W-A,2,0.500514905,4.314783661,not_preferential,
YGL045W,1629,2,1.169486689,0.717916936,YGL045W,28,7.007208666,4.304182227,not_preferential,
YOL084W,2976,10,5.847433445,1.964863389,YOL084W,51,12.76313007,4.290127755,not_preferential,
YDR017C,3153,698,408.1508544,129.4484156,YDR017C,54,13.51390243,4.287405592,not_preferential,
YDR457W,9807,1459,853.1405396,86.99301923,YDR457W,167,41.79299454,4.261981903,not_preferential,
YLR165C,765,899,525.6842667,687.168976,YLR165C,13,3.253346881,4.258307435,not_preferential,
YOL162W,648,0,0,0,YOL162W,11,2.752831976,4.254763487,not_preferential,
YOR334W,1413,9,5.2626901,3.724479901,YOR334W,24,6.006178856,4.253667745,not_preferential,
YLR082C,1179,559,326.8715295,277.244724,YLR082C,20,5.005149047,4.248853181,not_preferential,
YIL161W,708,0,0,0,YIL161W,12,3.003089428,4.247651242,not_preferential,
YAR035W,2064,0,0,0,YAR035W,35,8.759010832,4.245763855,not_preferential,
YHR036W,1416,25,14.61858361,10.32385848,YHR036W,24,6.006178856,4.244649369,not_preferential,
YPR145C-A,237,0,0,0,YPR145C-A,4,1.001029809,4.241651735,not_preferential,
YBR259W,2067,807,471.887879,228.2960227,YBR259W,35,8.759010832,4.23959866,not_preferential,
YGR270W,4140,45,26.3134505,6.355905918,YGR270W,70,17.51802166,4.232428525,not_preferential,
YOR028C,888,82,47.94895425,53.9965701,YOR028C,15,3.753861785,4.232087695,not_preferential,
YGL134W,1302,46,26.89819384,20.65913506,YGL134W,22,5.505663952,4.231870832,not_preferential,
YML042W,2013,47,27.48293719,13.65272588,YML042W,34,8.50875338,4.229002674,not_preferential,
YBR102C,2262,275,160.8044197,71.08948706,YBR102C,38,9.509783189,4.206007603,not_preferential,
YDR524C-A,120,1,0.584743344,4.872861204,YDR524C-A,2,0.500514905,4.206007603,not_preferential,
YML017W,2144,35,20.46601706,9.54571691,YML017W,36,9.009268285,4.20404493,not_preferential,
YFR038W,2562,24,14.03384027,5.477689409,YFR038W,43,10.76107045,4.201901777,not_preferential,
YPR032W,3102,25,14.61858361,4.712631725,YPR032W,52,13.01338752,4.196513229,not_preferential,
YNL304W,1254,13,7.601663478,6.061932598,YNL304W,21,5.255406499,4.194258978,not_preferential,
YLL004W,1851,1679,981.7840753,530.4073881,YLL004W,31,7.757981023,4.193503256,not_preferential,
YJR122W,1494,21,12.27961023,8.219283958,YJR122W,25,6.256436309,4.190513268,not_preferential,
